conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.79E+18,Fri May 17 09:36:52 +0000 2024,2,Dukungan penuh dari seluruh masyarakat mengiringi pembangunan Ibu Kota Nusantara tag Reza Artamevia Kemendikbud Jawa Nimas https://t.co/fitGKvRtVd,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791401452541534208/pu/img/TeGctq8m6ulFR02w.jpg,,in,Indonesia,0,0,1,https://x.com/PresidenUpdate/status/1791402497619406957,1.65E+18,PresidenUpdate
1.79E+18,Fri May 17 09:25:00 +0000 2024,1,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag : Kevin Reza Artamevia Sandra Dewi Kemendikbud PBSI Minions srimulyani palingtop Jorji Nimas https://t.co/lBQZRtGZfm,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791398997980278784/pu/img/Nehz3UTDvORtgdEq.jpg,,in,medan,0,0,1,https://x.com/WulanRiyadie/status/1791399512004837409,1.64E+18,WulanRiyadie
1.79E+18,Fri May 17 09:24:54 +0000 2024,1,Training Center PSSI Tahap 1 di Ibu Kota Nusantara telah selesai dibangun tag : Kevin Reza Artamevia Sandra Dewi Kemendikbud PBSI Minions srimulyani palingtop Jorji Nimas https://t.co/E2L6X5M4jG,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791398945215971328/pu/img/RrvYzowP6h8mK2oM.jpg,,in,jog,0,0,1,https://x.com/AimeeForsa/status/1791399484381102323,1.64E+18,AimeeForsa
1.79E+18,Fri May 17 09:24:34 +0000 2024,1,Dukungan penuh dari seluruh masyarakat mengiringi pembangunan Ibu Kota Nusantara tag : Kevin Reza Artamevia Sandra Dewi Kemendikbud PBSI Minions srimulyani palingtop Jorji Nimas https://t.co/kqdJPuiP8o,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791398799493226496/pu/img/B-CpzIL1rPad_SyN.jpg,,in,surabaya,0,0,1,https://x.com/FajriahLabaika/status/1791399400742514747,1.68E+18,FajriahLabaika
1.79E+18,Fri May 17 09:11:51 +0000 2024,15,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag : Kevin Reza Artamevia Sandra Dewi Kemendikbud PBSI Minions srimulyani palingtop Jorji Nimas Orang Jawa https://t.co/8p8GPVlRzT,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791395974381961216/pu/img/txJlqxAfUByx5vF0.jpg,,in,Indonesia,0,0,1,https://x.com/JokowiTeguh/status/1791396200886976825,1.70E+18,JokowiTeguh
1.79E+18,Fri May 17 09:08:03 +0000 2024,15,Dukungan penuh dari seluruh masyarakat mengiringi pembangunan Ibu Kota Nusantara tag : Kevin Reza Artamevia Sandra Dewi Kemendikbud PBSI Minions srimulyani palingtop Jorji Nimas Orang Jawa https://t.co/6FHZT6kIkr,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791394861721268224/pu/img/SS2-12x4WdiD2_QC.jpg,,in,Bekasi,0,1,2,https://x.com/KharismaNrndra/status/1791395246041170349,1.75E+18,KharismaNrndra
1.79E+18,Fri May 17 08:15:12 +0000 2024,0,Sobat Energi Pembangkit Listrik Tenaga Surya (PLTS) telah disiapkan sebagai sistem listrik yang andal guna menyuplai kebutuhan energi bersih di Ibu Kota Nusantara (IKN). https://t.co/V2WXAw6qMd,1.79E+18,https://pbs.twimg.com/media/GNxEYHhbAAA_1Jp.jpg,,in,"Menteng, Indonesia",0,1,0,https://x.com/djebtke/status/1791381945554989216,2373045344,djebtke
1.79E+18,Fri May 17 07:51:52 +0000 2024,1,Kesejahteraan Masyarakat Prioritas Utama Dalam Pembangunan Ibu Kota Nusantara. Reza Artamevia Nimas Kedewasaan Polos Kemendikbud Sandra Dewi https://t.co/CD7ukSlimb,1.79E+18,https://pbs.twimg.com/media/GNw_BVPaYAAShLT.jpg,,in,,0,0,1,https://x.com/NuraishaZahrani/status/1791376072778637403,1.71E+18,NuraishaZahrani
1.79E+18,Fri May 17 07:51:05 +0000 2024,2,Merangkai Sistem Pendukung Pariwisata di Sekitar Ibu Kota Nusantara. Reza Artamevia Kedewasaan Polos Nimas Kemendikbud https://t.co/LOeHmbRLTU,1.79E+18,https://pbs.twimg.com/media/GNw-16qaAAA63MX.jpg,,in,,0,0,1,https://x.com/ulmariyahalena/status/1791375876543991874,1.64E+18,ulmariyahalena
1.79E+18,Fri May 17 07:37:43 +0000 2024,0,Tanah di Ibu Kota Nusantara boleh dimiliki oleh warga https://t.co/uZpCSWyd2H,1.79E+18,https://pbs.twimg.com/media/GNw7zRtbYAAqwuI.jpg,SatuNusantara3,in,Sumatera Selatan,0,0,0,https://x.com/SatuNusantara3/status/1791372510300398047,1.56E+18,SatuNusantara3
1.79E+18,Fri May 17 07:35:35 +0000 2024,0,Ibu Kota Nusantara jadi solusi untuk jakarta bebas macet dan polusi https://t.co/MopbjHgLUT,1.79E+18,https://pbs.twimg.com/media/GNw7TfKb0AA0BzS.jpg,,in,Sumatera Selatan,1,1,0,https://x.com/SatuNusantara3/status/1791371973492363531,1.56E+18,SatuNusantara3
1.79E+18,Fri May 17 07:02:23 +0000 2024,0,IKN akan Mengusung Konsep Kota Spons sebagai Solusi Berbasis Alam Karena Rawan Banjir Longsor dan Kebakaran Hutan?: Ibu Kota Nusantara (IKN) akan mengusung konsep kota spons sebagai Solusi Berbasis Alam untuk menjaga dan mengembalikan siklus alami air https://t.co/d6ntY5BOQj https://t.co/Z6LECr18LD,1.79E+18,https://pbs.twimg.com/media/GNwzuI-bkAAmb1m.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1791363621391569106,55507370,tvOneNews
1.79E+18,Fri May 17 06:54:43 +0000 2024,0,Terutama pembangunan infrastruktur seperti Ibu Kota Nusantara (IKN) hingga Jalan Tol Trans Sumatera. Dia optimistis pemerintahan selanjutnya akan melanjutkannya hingga lima tahun mendatang.,1.79E+18,,dimas_satura,in,,0,1,0,https://x.com/dimas_satura/status/1791361691449745887,1.62E+18,dimas_satura
1.79E+18,Fri May 17 06:43:05 +0000 2024,2,Presiden terpilih Prabowo Subianto meyakini proyek anggaran negara sanggup buat membiayai proyek pembangunan Ibu Kota Negara (IKN) Nusantara di Penajam Paser Utara Kalimantan Timur sampai selesai. Hal itu disampaikan Prabowo dalam dialog di ajang Forum Ekonomi Qatar di Doha https://t.co/k1TbBsA4Eq,1.79E+18,https://pbs.twimg.com/amplify_video_thumb/1791350515823239168/img/vAUMTg4GInCy4LSq.jpg,,in,Jakarta,0,1,0,https://x.com/kompascom/status/1791358761057267837,23343960,kompascom
1.79E+18,Fri May 17 06:23:14 +0000 2024,6,Dukungan penuh dari seluruh masyarakat mengiringi pembangunan Ibu Kota Nusantara tag : Reza Artamevia Megang Minions Polos Siang Sandra Dewi Nimas Kemendikbud srimulyani palingtop Kevin #zonauang https://t.co/RGCiBgfHhi,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791353312379555840/pu/img/VHGIycn_65BBZVCV.jpg,,in,Agam,0,4,2,https://x.com/WidywtiDela/status/1791353767344193544,1.70E+18,WidywtiDela
1.79E+18,Fri May 17 06:22:57 +0000 2024,5,Training Center PSSI Tahap 1 di Ibu Kota Nusantara telah selesai dibangun tag : Reza Artamevia Megang Minions Polos Siang Sandra Dewi Nimas Kemendikbud srimulyani palingtop Kevin #zonauang https://t.co/gEOUjSan6Q,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791353179059437568/pu/img/W2F2zQXA-FeHqJqW.jpg,,in,Banten,0,0,1,https://x.com/AmelindaRahadi1/status/1791353694468108445,1.62E+18,AmelindaRahadi1
1.79E+18,Fri May 17 06:22:51 +0000 2024,8,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag : Reza Artamevia Megang Minions Polos Siang Sandra Dewi Nimas Kemendikbud srimulyani palingtop Kevin #zonauang https://t.co/uqfj80nPqv,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791353134780141568/pu/img/QIJrIWgfv0xItp53.jpg,,in,Soc.,2,2,3,https://x.com/AnwarAriesta/status/1791353668924793269,1.61E+18,AnwarAriesta
1.79E+18,Fri May 17 06:17:19 +0000 2024,0,@abangbelneg Dukung pemindahan Ibu Kota Nusantara untuk mengoptimalkan penggunaan sumber daya alam di Indonesia,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/vanesha_rikaa/status/1791352278563389466,1.69E+18,vanesha_rikaa
1.79E+18,Fri May 17 06:14:29 +0000 2024,0,Wah jadi konsultasi sebelum nyalon nih bang? Saksikan #QNAMETROTV PR ANAS BELUM TUNTAS Minggu 19 Mei 2024 pukul 18.30 WIB di #MetroTV Tonton juga melalui https://t.co/Vhkpox2M8A #kemenpanrb #asn #aparatursipilnegara #azwaranas #pranasbelumtuntas #ikn #ibukotanusantara https://t.co/itCrzg23AS,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791351053688168448/pu/img/PfGBDXFR7NtrnkKs.jpg,,in,,0,1,0,https://x.com/Metro_TV/status/1791351566521565344,57261519,Metro_TV
1.79E+18,Fri May 17 04:59:29 +0000 2024,0,@abangbelneg Pemindahan ibu kota nusantara akan mendorong pembangunan infrastruktur baru seperti jalan tol bandara dan pelabuhan #IKNNusanta,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/SyarifTeknik/status/1791332690798797186,1.49E+18,SyarifTeknik
1.79E+18,Fri May 17 04:59:26 +0000 2024,0,@abangbelneg Dengan adanya Ibu Kota Nusantara yang modern dan representatif maka Indonesia dapat memperoleh prestise dan citra positif di mata dunia #PindahIbuKota,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/QkiraKuraKura/status/1791332677414707358,1.61E+18,QkiraKuraKura
1.79E+18,Fri May 17 04:51:08 +0000 2024,0,Desa WisataÂ MentawirÂ di Kabupaten Penajam Paser Utara (PPU) menjadi salah satu tujuanÂ wisata unggulanÂ di Ibu Kota Nusantara (IKN). #ikn #ibukotanusantara https://t.co/eZLyXREmsq,1.79E+18,,,in,"Balikpapan, Kalimantan Timur",0,0,0,https://x.com/BalposCom/status/1791330587866955897,1.13E+18,BalposCom
1.79E+18,Fri May 17 04:46:57 +0000 2024,0,IKN Bakal Punya Memorial Park Ada Patung Sukarno-Hatta dan Api Abadi. #ikn #ibukotanusantara https://t.co/SvjDRhjSNt,1.79E+18,,,in,"Balikpapan, Kalimantan Timur",0,0,0,https://x.com/BalposCom/status/1791329537852342728,1.13E+18,BalposCom
1.79E+18,Fri May 17 04:36:50 +0000 2024,0,@abangbelneg Adanya pembangunan Ibu Kota Nusantara dapat menarik investasi asing dan domestik sehingga dapat meningkatkan pertumbuhan ekonomi dan kemakmuran masyarakat Indonesia,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/elvi_susanti95/status/1791326991356199414,1.68E+18,elvi_susanti95
1.79E+18,Fri May 17 04:27:11 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara menjadi salah satu prioritas ut,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/DwiFebriii/status/1791324560824127951,1720009490,DwiFebriii
1.79E+18,Fri May 17 04:26:07 +0000 2024,0,@abangbelneg Pembangunan Ibu Kota Nusantara dapat memberikan akses yang lebih baik untuk pendidikan kesehatan dan fasilitas umum lainnya yang dapat meningkatkan kualitas hidup masyarakat,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/dika_mansur23/status/1791324295727317253,1.70E+18,dika_mansur23
1.79E+18,Fri May 17 04:18:34 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara akan membuka akses ke kawasan Indonesia Timur yang lebih luas,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/darman_ardian/status/1791322393392361564,1.70E+18,darman_ardian
1.79E+18,Fri May 17 04:07:02 +0000 2024,11,Training Center PSSI Tahap 1 di Ibu Kota Nusantara telah selesai dibangun tag || Reza Artamevia Pagiii Sandra Dewi Kevin Minions PBSI Kemendikbud srimulyani palingtop Megang Live My Life #zonauang || https://t.co/6o16MhJoTn,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791318940398071808/pu/img/gANPuFpkjrFsHmhF.jpg,,in,Makassar,0,0,1,https://x.com/IrmhaOktaviaman/status/1791319491890368828,1.76E+18,IrmhaOktaviaman
1.79E+18,Fri May 17 04:06:56 +0000 2024,10,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag || Reza Artamevia Pagiii Sandra Dewi Kevin Minions PBSI Kemendikbud srimulyani palingtop Megang Live My Life #zonauang || https://t.co/vdL3aMyAri,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791318891249217536/pu/img/cC3ifncp2jIiCRQs.jpg,,in,Bantul,0,0,1,https://x.com/YuniaraSendy/status/1791319465311051830,1.76E+18,YuniaraSendy
1.79E+18,Fri May 17 04:00:01 +0000 2024,2,#sekhilafinfo Juli 2024 Presiden RI direncanakan akan mulai berkantor di Istana Presiden Ibu Kota Nusantara (IKN),1.79E+18,,,in,Yogyakarta,0,0,0,https://x.com/JogjaUpdate/status/1791317724221579318,128175561,JogjaUpdate
1.79E+18,Fri May 17 03:49:36 +0000 2024,12,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag || Reza Artamevia Pagiii Sandra Dewi Kevin Minions PBSI Kemendikbud srimulyani palingtop Megang Live My Life #zonauang || https://t.co/x34VsMpCxz,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791314451792338945/pu/img/-fzYvTLdj_D0N6hf.jpg,,in,Magelang,0,1,3,https://x.com/MardhiyahHyti/status/1791315103356493874,1.76E+18,MardhiyahHyti
1.79E+18,Fri May 17 03:38:39 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara menjadi salah satu program prioritas pemerintahan Jokowi untuk memperkuat pemerataan pembangunan di Indonesia,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/sayid_maulana5/status/1791312349087056250,1.68E+18,sayid_maulana5
1.79E+18,Fri May 17 03:23:17 +0000 2024,13,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag || Reza Artamevia Pagiii Sandra Dewi Kevin Minions PBSI Kemendikbud srimulyani palingtop Megang Live My Life #zonauang || https://t.co/YCFOMvvPme,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791308323910008832/pu/img/foFn_ws0lV4TI8i_.jpg,,in,Pagar Alam,0,2,2,https://x.com/ApriyantoLutfia/status/1791308482828014022,1.70E+18,ApriyantoLutfia
1.79E+18,Fri May 17 03:23:02 +0000 2024,0,@abangbelneg Ibu Kota Nusantara akan menjadi ikon baru bagi Indonesia di mata dunia,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/agung_jp200/status/1791308418441187478,1.70E+18,agung_jp200
1.79E+18,Fri May 17 03:11:09 +0000 2024,0,Terutama pembangunan infrastruktur seperti Ibu Kota Nusantara (IKN) hingga Jalan Tol Trans Sumatera. Dia optimistis pemerintahan selanjutnya akan melanjutkannya hingga lima tahun mendatang.,1.79E+18,,Muhamma48288841,in,,0,1,0,https://x.com/Muhamma48288841/status/1791305428590379054,1.60E+18,Muhamma48288841
1.79E+18,Fri May 17 03:03:37 +0000 2024,4,Memahami Alasan Dari Hadirnya Ibu Kota Nusantara. Minions PBSI Reza Artamevia Sandra Dewi Laporta Gus Baha https://t.co/6ZWEfrcHxH,1.79E+18,https://pbs.twimg.com/media/GNv9BOdbEAA34o4.jpg,,in,,0,0,2,https://x.com/FudJar57505/status/1791303532047638947,1.75E+18,FudJar57505
1.79E+18,Fri May 17 03:03:22 +0000 2024,0,@abangbelneg Seiring dengan rencana pembangunan Ibu Kota Nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah-daerah terpencil dan kurang berkembang,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/fira_nara17384/status/1791303468189409567,1.72E+18,fira_nara17384
1.79E+18,Fri May 17 03:00:39 +0000 2024,1,@abangbelneg Ibu kota nusantara akan menjadi pusat budaya dan pendidikan baru sehingga warga setempat dapat menikmati fasilitas dan program-program yang lebih baik,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/isabella_guz146/status/1791302785763622940,1.69E+18,isabella_guz146
1.79E+18,Fri May 17 02:51:44 +0000 2024,0,Kapolda Kaltim Beserta Wakapolda Kaltim Tinjau Pembangunan Rusun Polri di Ibu Kota Nusantara https://t.co/ZnMAy2UMIV PPU Kapolda Kalimantan Timur Irjen Pol Drs. Nanang Avianto https://t.co/mf3hRKnOze. dan Waka Polda Kaltim Brigjen Pol Djati Wiyoto Abadhy S.I.K. https://t.co/cTauvbUxJT,1.79E+18,https://pbs.twimg.com/media/GNv6WD-a4AAkIOE.jpg,,in,,0,0,0,https://x.com/PolsekSamboja/status/1791300540842078543,1.26E+18,PolsekSamboja
1.79E+18,Fri May 17 02:38:30 +0000 2024,0,**Kapolres PPU Sambut Kapolda dan Waka Polda Kaltim Peninjauan Rusun Polri di Wilayah Ibu Kota Nusantara** https://t.co/ZnMAy2UMIV https://t.co/6CW2RblbFw,1.79E+18,https://pbs.twimg.com/media/GNv3TdsbMAAfj-7.jpg,,in,,0,0,0,https://x.com/PolsekSamboja/status/1791297209428037774,1.26E+18,PolsekSamboja
1.79E+18,Fri May 17 02:36:47 +0000 2024,0,**Kapolres PPU Sambut Kapolda dan Waka Polda Kaltim Peninjauan Rusun Polri di Wilayah Ibu Kota Nusantara** https://t.co/ZnMAy2UMIV https://t.co/kRdu00oPxf,1.79E+18,https://pbs.twimg.com/media/GNv27CtaAAAsud3.jpg,,in,,0,0,0,https://x.com/PolsekSamboja/status/1791296779411222776,1.26E+18,PolsekSamboja
1.79E+18,Fri May 17 02:22:58 +0000 2024,0,@abangbelneg Presiden Jokowi memandang pemindahan Ibu Kota Nusantara sebagai kesempatan besar bagi Indonesia untuk meningkatkan daya saingnya di dunia internasional,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/Adiprata41/status/1791293301481669053,1.70E+18,Adiprata41
1.79E+18,Fri May 17 02:01:29 +0000 2024,9,Training Center PSSI Tahap 1 di Ibu Kota Nusantara telah selesai dibangun tag : Sandra Dewi Minions PBSI 2NE1 Kevin srimulyani palingtop Pegang Sanggup Pagii Elkan Live My Life #TREASURE_KINGKONG #JumatBerkah https://t.co/EGpVtYVj99,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791287772516700161/pu/img/qJi-JgCJlhVzW8yP.jpg,,in,Yogyakarta,0,0,1,https://x.com/jenny_soleha/status/1791287896047296518,1.63E+18,jenny_soleha
1.79E+18,Fri May 17 02:01:22 +0000 2024,10,Pembangunan Ibu Kota Nusantara IKN di Kalimantan Timur turut membuka peluang tujuan wisata baru tag : Sandra Dewi Minions PBSI 2NE1 Kevin srimulyani palingtop Pegang Sanggup Pagii Elkan Live My Life #TREASURE_KINGKONG #JumatBerkah https://t.co/Wle49q2Q5H,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791286919470698496/pu/img/nOYRdeT2CcOPiYtB.jpg,,in,Indonesia,0,0,1,https://x.com/KisahJokowidodo/status/1791287866439647403,1.70E+18,KisahJokowidodo
1.79E+18,Fri May 17 01:46:02 +0000 2024,0,Beberapa proyek yang didapatkan Perseroan pada Maret 2024 diantaranya proyek lanjutan Jalan Sumbu Kebangsaan Sisi Timur Tahap II di Ibu Kota Nusantara RDF Plant Rorotan di DKI Jakarta #KontrakBaruMaretWIKA2024 #WIKA #Wijayakarya https://t.co/6OnLo6FTjn,1.79E+18,https://pbs.twimg.com/media/GNvrTvdaQAAl01M.jpg,MalangTulus,in,"Malang, Jawa Timur",0,1,0,https://x.com/MalangTulus/status/1791284009378734528,1.44E+18,MalangTulus
1.79E+18,Fri May 17 01:44:19 +0000 2024,0,Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) Sandiaga Uno meluncurkan program BEDAKAN atau Bedah Desain Kemasan untuk mendukung para pelaku UMKM di Ibu Kota Nusantara (IKN) agar memiliki kemasan produk yang sesuai standar. #iknnusantara #indonesiamaju https://t.co/7ZtwqvLHI3,1.79E+18,https://pbs.twimg.com/media/GNvq6nObUAEPyzu.jpg,,in,"Karanganyar, Indonesia",0,0,0,https://x.com/ZelinePatricia/status/1791283576853708879,1.45E+18,ZelinePatricia
1.79E+18,Fri May 17 01:44:13 +0000 2024,0,Presiden RI Joko Widodo (Jokowi) mengajak para investor Singapura menanamkan modalnya untuk pengembangan Ibu Kota Nusantara (IKN). #iknnusantara #indonesiamaju https://t.co/HWTIlIBGjd,1.79E+18,https://pbs.twimg.com/media/GNvq2AdaIAAAm57.jpg,,in,"Karanganyar, Indonesia",0,0,0,https://x.com/ZelinePatricia/status/1791283550261739698,1.45E+18,ZelinePatricia
1.79E+18,Fri May 17 01:37:44 +0000 2024,0,Kapolda Kaltim Beserta Wakapolda Kaltim Tinjau Pembangunan Rusun Polri di Ibu Kota Nusantara https://t.co/StXAzmvhwd PPU Kapolda Kalimantan Timur Irjen Pol Drs. Nanang Avianto https://t.co/pXNoxbHaln. dan Waka Polda Kaltim Brigjen Pol Djati Wiyoto Abadhy S.I.K. https://t.co/WXj1Q4uOf8,1.79E+18,https://pbs.twimg.com/media/GNvpaAWagAAD9la.jpg,,in,"Kalimantan Timur, Indonesia",0,0,0,https://x.com/polresbontang/status/1791281918094545379,8.98E+17,polresbontang
1.79E+18,Fri May 17 00:19:37 +0000 2024,1,Memahami Alasan Dari Hadirnya Ibu Kota Nusantara. Elkan Kemendikbud Sandra Dewi srimulyani palingtop Minions https://t.co/ifb1OJPyxc,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791262211362656256/pu/img/d6CGYGiCBoiX4vCo.jpg,,in,,0,0,1,https://x.com/gilangkebelet/status/1791262261815955816,1.76E+18,gilangkebelet
1.79E+18,Fri May 17 00:07:38 +0000 2024,0,Kapolda Kaltim Beserta Wakapolda Kaltim Tinjau Pembangunan Rusun Polri di Ibu Kota Nusantara https://t.co/38bB8XfOQb PPU Kapolda Kalimantan Timur Irjen Pol Drs. Nanang Avianto https://t.co/qH3tyQgHtL. dan Waka Polda Kaltim Brigjen Pol Djati Wiyoto Abadhy S.I.K. https://t.co/2OFnhTj9r4,1.79E+18,https://pbs.twimg.com/media/GNvUx6Ea8AAQ3lq.jpg,,in,Samarinda,0,0,0,https://x.com/Polresta_SMD/status/1791259244525985884,1303144388,Polresta_SMD
1.79E+18,Fri May 17 00:00:20 +0000 2024,0,Memahami Alasan Dari Hadirnya Ibu Kota Nusantara. Sandra Dewi Elkan Indomie srimulyani palingtop Kemendikbud https://t.co/Yq3uiCjzSf,1.79E+18,https://pbs.twimg.com/media/GNvTGRQawAAsRZA.jpg,,in,,0,0,1,https://x.com/PejuangBeruk/status/1791257406158381144,1.75E+18,PejuangBeruk
1.79E+18,Thu May 16 23:42:14 +0000 2024,1,Kapolda Kaltim Beserta Wakapolda Kaltim Tinjau Pembangunan Rusun Polri di Ibu Kota Nusantara https://t.co/7NyC0Z3nzj PPU Kapolda Kalimantan Timur Irjen Pol Drs. Nanang Avianto https://t.co/x1alIHLeCM. dan Waka https://t.co/bg4Wu1FuF4 https://t.co/aInuVwduSR,1.79E+18,https://pbs.twimg.com/media/GNvO-LHaAAAxldt.jpg,,in,,0,0,0,https://x.com/HSangasanga/status/1791252852251504738,1.18E+18,HSangasanga
1.79E+18,Thu May 16 22:10:56 +0000 2024,1,Kapolres PPU Sambut Kapolda dan Waka Polda Kaltim Peninjauan Rusun Polri di Wilayah Ibu Kota Nusantara https://t.co/7NyC0Z2PJL POLRES PPU- Kapolres Penajam Paser Utara AKBP Supriyanto S.I.K. https://t.co/x1alIHKGNe. https://t.co/RLLBWr4clV https://t.co/pAnjmKtI7i,1.79E+18,https://pbs.twimg.com/media/GNu6EgeWoAADNLZ.jpg,,in,,0,0,0,https://x.com/HSangasanga/status/1791229873752539183,1.18E+18,HSangasanga
1.79E+18,Thu May 16 22:06:29 +0000 2024,0,Penampakan perdana rumah dinas menteri PUPR di Ibu Kota Nusantara https://t.co/IwWo12K13L,1.79E+18,https://pbs.twimg.com/media/GNu5DvcXYAA9KGt.jpg,,in,"East Borneo, Indonesia",0,0,0,https://x.com/Nomahbirashn/status/1791228754817151290,312852705,Nomahbirashn
1.79E+18,Thu May 16 17:36:46 +0000 2024,0,@abangbelneg Pembangunan Ibu Kota Nusantara diharapkan dapat dilakukan dengan memperhatikan lingkungan dan meminimalisir dampak negatif terhadap lingkungan #PindahIbuKota,1.79E+18,,abangbelneg,in,,0,0,0,https://x.com/TTitanimana/status/1791160880606183533,1.75E+18,TTitanimana
1.79E+18,Thu May 16 17:28:33 +0000 2024,0,Harapan masyarakat kaltim untuk Ibu Kota Nusantara Malam Jumat Sandra Dewi GTA 6 Risih Chips Witan Tan Malaka Sanggup Tanzania https://t.co/VkVhr28jdf,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791158548782776320/pu/img/B5KmDuHxmj2ZgfS3.jpg,,in,,0,0,1,https://x.com/IqramZ4ldi76/status/1791158810008310000,1.78E+18,IqramZ4ldi76
1.79E+18,Thu May 16 15:43:00 +0000 2024,1,Kapolda Kaltim Irjen Pol Nanang Avianto dengan didampingi sejumlah PJU Polda Kaltim dan Kapolres PPU laksanakan peninjauan progres pembangunan rumah susun (susun) Polri di Kawasan Ibu Kota Nusantara (IKN). . . #KapoldaKaltim #IKN #PoldaKaltim #PolrestaBalikpapan #PolriPresisi https://t.co/WmkXRK7Wru,1.79E+18,https://pbs.twimg.com/media/GNthMhnasAAUfLW.jpg,,in,Balikpapan,0,0,0,https://x.com/polresta_bpn/status/1791132250408677473,438019972,polresta_bpn
1.79E+18,Thu May 16 15:00:00 +0000 2024,1,Otorita Ibu Kota Nusantara (IKN) mengungkapkan kesejahteraan masyarakat harus menjadi prioritas utama dalam pembangunan Nusantara di Kalimantan Timur. Kesejahteraan masyarakat harus menjadi prioritas utama dalam pembangunan perkotaan... https://t.co/gV3SF6vHX4,1.79E+18,,,in,NKRI,0,0,0,https://x.com/antaranews/status/1791121427602497851,18071520,antaranews
1.79E+18,Thu May 16 14:53:27 +0000 2024,1,Saat ini Daerah Pasar Sepaku lah yang agak ramai bagaimana Jika IKN sudah jadi yaaa Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #viral #mitraikn #akramalfatih #jalansepaku #sepaku #ibukotanusantara #penajam #borneo #kaltim https://t.co/8TCdzJ7Rs4,1.79E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791119530720378880/pu/img/p0AzwjMGZXnsL6l9.jpg,,in,Indonesia,0,0,0,https://x.com/MitraIKN/status/1791119779887272280,1.75E+18,MitraIKN
1.79E+18,Thu May 16 13:24:07 +0000 2024,4,Ibu Kota Nusantara (IKN) digadang-gadang jadi sebuah Super-Hub yang berkelanjutan bahkan akan menjadi simbol identitas Indonesia yang baru. Namun memindahkan ibu kota tentu bukanlah perkara mudah apalagi jika berbicara soal para Aparatur Sipil Negara yang akan mengabdi di sana https://t.co/ZOwV8jDEsP,1.79E+18,https://pbs.twimg.com/media/GNtBfw3bsAAxzTw.jpg,,in,,0,0,1,https://x.com/Metro_TV/status/1791097299298656345,57261519,Metro_TV
